State,County,Tract,Population,Black,Hispanic,Mail-In,CDBG Total,CDBG per person,Black or Hispanic (%)
Pennsylvania,Blair County,42013101400,3862,187,59,79.1,1515068.48,392.3,6.4
Pennsylvania,Blair County,42013101500,3479,21,26,86.8,1297182.21,372.9,1.4
Pennsylvania,Blair County,42013101600,3280,111,71,83.6,2203052.78,671.7,5.5
Pennsylvania,Blair County,42013101700,3846,138,83,76.5,1216352.09,316.3,5.7
Pennsylvania,Blair County,42013101800,2964,28,13,84.5,135699.48,45.8,1.4
Pennsylvania,Blair County,42013101900,1603,104,25,84,19291658.39,12034.7,8.0
Pennsylvania,Bradford County,42015950100,4270,9,46,83.7,,0,1.3
Pennsylvania,Bradford County,42015950200,5233,11,58,81.4,50000,9.6,1.3
Pennsylvania,Bradford County,42015950300,5587,43,62,80.7,,0,1.9
Pennsylvania,Bradford County,42015950400,3367,23,46,82.5,60126.16,17.9,2.0
Pennsylvania,Bradford County,42015950500,6278,19,69,84.3,,0,1.4
Pennsylvania,Bradford County,42015950600,3920,15,37,84.2,,0,1.3
Pennsylvania,Bradford County,42015950700,4594,35,38,83.6,10000,2.2,1.6
Pennsylvania,Bradford County,42015950800,3959,20,45,84.1,,0,1.6
Pennsylvania,Bradford County,42015950900,5702,16,58,80.6,,0,1.3
Pennsylvania,Bradford County,42015951000,2919,18,71,73.8,1395746.14,478.2,3.0
Pennsylvania,Bradford County,42015951100,2969,9,41,82.3,,0,1.7
Pennsylvania,Bradford County,42015951200,5267,16,70,82.5,42894.1,8.1,1.6
Pennsylvania,Bradford County,42015951300,4281,17,25,81.9,,0,1.0
